_id,code,description,name,_ColourGroup,_GraphicalAppearance,_GarmentGroup,_PerceivedColourValue,_PerceivedColourMaster,_Department,_Index,_ProductType
45691,0687033002,"Fully lined bikini bottoms with a low, V-shaped waist.",Dessert Brief 1,475,2,409,422,436,51,387,520
45708,0687034010,"Fully lined bikini top with removable inserts, double, narrow, adjustable shoulder straps and no fasteners.",Desert Top,471,0,409,426,443,51,387,519
45718,0687034023,"Fully lined bikini top with removable inserts, double, narrow, adjustable shoulder straps and no fasteners.",Desert Top,476,0,409,426,437,51,387,519
45742,0687036009,Fitted top in stretch organic cotton jersey with a round neck and long sleeves.,AGNES isw 45,450,0,404,422,430,208,386,524
45762,0687044001,"Blouse in cotton jersey with a V-neck, sewn-in wrapover at the front and long sleeves with elastication at the cuffs. Seam with a drawstring at the waist and flounces at the hem.",BETH JERSEY WRAP BLOUSE,450,0,404,422,430,208,386,505
45793,0681156002,,Lazer Razer Triangle  Swimsuit,450,0,409,422,430,51,387,522
45794,0674047003,"Ankle boots with pointed toes, covered block heels and a zip in one side. Fabric linings, leather insoles and rubber soles. Heel approx 7.5 cm.",OL GLOER PQ Boot,450,0,408,422,430,146,390,518
45808,0681174007,"Short dress in woven fabric with a collar, buttons down the front and a yoke at the back. Narrow, detachable belt at the waist and long sleeves with buttoned cuffs. Unlined.",Alison shirt dress w,456,7,415,424,434,110,393,525
45812,0681174015,"Short dress in woven fabric with a collar, buttons down the front and a yoke at the back. Narrow, detachable belt at the waist and long sleeves with buttoned cuffs. Unlined.",Alison shirt dress,450,2,415,422,430,110,393,525
45816,0681174016,"Short dress in woven fabric with a collar, buttons down the front and a yoke at the back. Narrow, detachable belt at the waist and long sleeves with buttoned cuffs. Unlined.",Alison shirt dress,472,2,415,425,444,110,393,525
45822,0687106002,"Short lace dress with short sleeves, an opening at the back with a button at the back of the neck, a seam at the waist and a gently flared skirt. Scalloped edges around the sleeves, the opening at the back and the hem. Partly lined.",Elsa,476,22,415,426,437,194,386,525
45851,0674071001,Chelsea boots in nubuck leather with elastic gores in the sides and a loop at the back. Canvas linings and leather insoles. Heel 4 cm.,OL SONIC PQ boot,450,0,408,422,430,146,390,518
45852,0687173001,"Lace push-up bra with moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps and a hook-and-eye fastening at the back.",Margarita Push Melbourne,450,0,402,422,430,77,387,501
45856,0687173002,"Lace push-up bra with moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps and a hook-and-eye fastening at the back.",Margarita Push Melbourne,476,0,402,427,437,77,387,501
45858,0692979001,"Lace bikini briefs with a low waist, lined gusset, wide sides and medium coverage at the back.",Oprah Bikini Lotus Low,450,0,402,422,430,77,387,521
45864,0687173004,"Lace push-up bra with moulded, padded cups for a larger bust and fuller cleavage. Narrow, adjustable shoulder straps and a hook-and-eye fastening at the back.",Margarita Push Melbourne,451,0,402,423,431,77,387,501
45871,0687176001,"Thong briefs in lace and mesh with a low waist, lined gusset, wide sides and string back.",Margarita Mynta Thong,450,0,402,422,430,77,387,521
45875,0687176002,"Thong briefs in lace and mesh with a low waist, lined gusset, wide sides and string back.",Margarita Mynta Thong,476,0,402,427,437,77,387,521
45884,0687176004,"Thong briefs in lace and mesh with a low waist, lined gusset, wide sides and string back.",Margarita Mynta Thong,451,0,402,423,431,77,387,521
45887,0687176005,"Thong briefs in lace and mesh with a low waist, lined gusset, wide sides and string back.",Margarita Mynta Thong,460,0,402,425,435,77,387,521
45909,0681178002,"Short jersey dress with a round neckline, dropped shoulders and short sleeves.",Rania tshirt dress j,450,15,404,422,430,205,393,525
45917,0687270001,Fitted top in a soft rib knit with a V-neck front and back and long sleeves.,Valencia Jumper,450,0,410,422,430,54,393,505
45926,0681178008,"Short jersey dress with a round neckline, dropped shoulders and short sleeves.",Rania tshirt dress j,453,15,404,424,432,205,393,525
45948,0693196001,Fancy dress wig made from coloured synthetic hair. Textile lining with an elasticated edge.,HW Alicia wig,479,0,405,426,437,39,390,548
45952,0693196002,Fancy dress wig made from coloured synthetic hair. Textile lining with an elasticated edge.,HW Alicia wig,471,0,405,424,445,39,390,548
45967,0681179023,"Short, gently fitted dungaree dress in woven fabric with buttons down the front, wide, adjustable shoulder straps and a seam at the waist.",Kim pinafore dress,484,0,415,425,432,110,393,525
46020,0681180030,"Short, sleeveless dress in sturdy jersey with a low-cut back, seam at the waist and flared skirt. The polyester content of the dress is partly recycled.",Panda skate dress j,476,0,415,426,437,110,393,525
46022,0681180031,"Short, sleeveless dress in sturdy jersey with a low-cut back, seam at the waist and flared skirt. The polyester content of the dress is partly recycled.",Panda skate dress j,450,9,415,422,430,110,393,525
46048,0681181005,"Playsuit in an airy viscose weave with a V-neck, narrow adjustable shoulder straps, elasticated seam at the waist and side pockets.",Ivy jumpsuit w,450,2,415,422,430,110,393,540
46066,0687347001,Metal hoop earrings with sparkly stones. Diameter 4 cm.,Class Ziggy hoop,464,0,405,423,440,68,390,603
46072,0687350001,Thin metal necklace with a pendant in the shape of a ring with sparkly stones. Adjustable length 41-47 cm.,Class Ruben necklace RT,464,0,405,423,440,68,390,556
46073,0681182011,"Short dress in a viscose weave with narrow, adjustable shoulder straps, a V-neck with ties at the front, and a gathered seam at the waist. Unlined.",Harper dress w,458,9,415,422,434,110,393,525
46093,0674389001,"Court shoes in imitation suede with pointed toes, straps at the top, a zip at the back and covered heels. Imitation leather linings and insoles and rubber soles. Heel 8 cm.",Whitney pump,450,0,408,422,430,210,390,581
46140,0693242002,"Wide jumper in a soft, fine knit containing some wool with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem.",Bama,453,3,410,424,432,73,386,505
46152,0693242006,"Wide jumper in a soft, fine knit containing some wool with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem.",Bama,469,1,410,427,434,73,386,505
46154,0674492009,"Short top in sweatshirt fabric with a high, ribbed stand-up collar with a zip at the front. Dropped shoulders, long sleeves and ribbing at the cuffs and hem. Soft brushed inside.",Zorro half-zip sweater,473,11,401,422,443,53,393,505
46156,0693242007,"Wide jumper in a soft, fine knit containing some wool with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem.",Bama,458,1,410,425,434,73,386,505
46183,0693242016,"Wide jumper in a soft, fine knit containing some wool with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem.",Bama(1),468,3,410,422,441,73,386,505
46191,0693242019,"Wide jumper in a soft, fine knit containing some wool with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem.",Bama(1),471,3,410,427,443,73,386,505
46195,0693242031,"Wide jumper in a soft, fine knit containing some wool with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem.",Bama(1),478,3,410,427,445,73,386,505
46197,0687426002,"Polo shirt in organic cotton piqué with a ribbed collar and button placket. Short sleeves with ribbed trims, and slits in the sides. Slightly longer at the back.",POLO PIQE,466,0,404,423,435,208,386,524
46199,0693243001,"Wide, V-neck jumper in a soft, fine knit containing some wool with dropped shoulders, long sleeves and ribbing at the cuffs and hem.",Matey,469,3,410,427,434,73,386,505
46200,0687427001,"Short, fitted, off-the-shoulder jumper in a soft, rib-knit viscose blend with wide foldover ribbing and long sleeves.",Brisbane off shoulder,450,0,410,422,430,157,393,505
46238,0681373001,Short jersey skirt with concealed elastication at the waist.,CHERRY JRSY SKIRT,450,13,416,422,430,111,393,523
46243,0693243019,"Wide, V-neck jumper in a soft, fine knit containing some wool with dropped shoulders, long sleeves and ribbing at the cuffs and hem.",Matey(1),450,0,410,422,430,73,386,505
46247,0693246001,"Cowl-neck jumper in a soft knit containing some wool in a relaxed fit with dropped shoulders, long sleeves, ribbing at the cuffs and hem, and slits in the sides.",Chip,455,3,410,424,433,73,386,505
46257,0681373010,Short jersey skirt with concealed elastication at the waist.,CHERRY JRSY SKIRT,454,2,416,422,432,111,393,523
46264,0687524012,"Cardigan in a soft knit with dropped shoulders, long sleeves, front pockets and no buttons.",Siri Cardigan,450,0,410,422,430,157,393,534
46278,0681373020,Short jersey skirt with concealed elastication at the waist.,CHERRY JRSY SKIRT,485,0,416,426,443,111,393,523
46295,0681381003,Long skirt in an airy weave with an elasticated waist and high slits in the sides. Short underskirt.,TANJA SKIRT,450,0,416,422,430,111,393,523
46348,0693321007,3/4-length sports tights in fast-drying functional fabric. High waist with a wide panel and concealed key pocket.,GALATEA HW  cropped,450,0,404,422,430,165,391,504
46352,0693321008,3/4-length sports tights in fast-drying functional fabric. High waist with a wide panel and concealed key pocket.,GALATEA HW  cropped,459,0,404,422,433,165,391,504
46358,0687539003,"Knee-length dress in lace with a small stand-up collar and concealed zip at the back. Seam at the waist, cap sleeves with scalloped edges and a scalloped hem. Lined.",Post lace dress,458,22,404,422,434,128,386,525
46366,0681560002,"Cardigan in a soft, rib-knit cotton blend with dropped shoulders and 3/4-length sleeves. No buttons.",Lea throw on,453,0,410,424,432,186,386,534
46367,0693322001,Short sports tights in fast-drying functional fabric with a wide waistband containing a concealed key pocket.,ORBIT HW hotpants,450,0,404,422,430,165,391,528
46371,0693322002,Short sports tights in fast-drying functional fabric with a wide waistband containing a concealed key pocket.,ORBIT hotpants,459,8,404,422,447,165,391,528
46379,0693322005,Short sports tights in fast-drying functional fabric with a wide waistband containing a concealed key pocket.,ORBIT hotpants,450,2,404,422,430,165,391,528
46430,0687602007,Sleeveless V-neck top in soft jersey with twisted shoulder straps and decorative gathers at the front.,SUZY TWISTED STRAP TOP,452,0,404,424,431,208,386,500
46431,0693342001,"Sleeveless jumpsuit in velvet with a lace-trimmed V-neck, narrow shoulder straps and a seam at the waist. Side pockets, wide elastication at the back and tapered legs. Partly lined.",EDC BIANCA JUMPSUIT,450,0,417,422,430,283,386,507
46432,0674651008,"Lace hipster briefs with a low waist, lined gusset, wide sides and cutaway coverage at the back.",Cassie Ch. Hipster (Poppy) 3pk,466,0,402,424,435,34,387,521
46481,0687635018,"Shorts in sweatshirt fabric made from a cotton blend with an elasticated, drawstring waist, side pockets, an open back pocket and raw, roll-edge hems.",Sigge Shorts,463,0,401,424,439,153,389,528
46529,0687704001,"5-pocket, ankle-length jeans in washed, stretch denim with a high waist, zip fly and button and super-skinny legs. Embrace – denim with a smart stretch function that moulds to the body for a comfortable, flattering silhouette.",Embrace S.Skinny Ankle H.W,450,7,406,422,430,104,393,507
46533,0687704002,"5-pocket, ankle-length jeans in washed, stretch denim with a high waist, zip fly and button and super-skinny legs. Embrace – denim with a smart stretch function that moulds to the body for a comfortable, flattering silhouette.",Embrace S.Skinny Ankle H.W,469,7,406,425,434,104,393,507
46541,0687704012,"5-pocket, ankle-length jeans in washed, stretch denim with a high waist, zip fly and button and super-skinny legs. Embrace – denim with a smart stretch function that moulds to the body for a comfortable, flattering silhouette.",Embrace S.Skinny Ankle H.W,450,7,406,422,430,104,393,507
46542,0681795001,Scarf in a soft weave with fringes along the short sides. Size 50x180 cm.,Orca Printed Scarf,454,8,405,425,438,108,390,546
46677,0674891001,Fancy dress costume in printed jersey with shoulder pads and a zip down the front.,HW Racing catsuit,476,18,417,426,437,202,393,540
46680,0693497003,Non-wired bra in lace with moulded cups that give the bust a natural shape and provide light support. Hook-and-eye fastening at the back.,Margarita balboa,461,22,402,427,437,77,387,501
46682,0687764003,"Small bag in grained imitation leather with a metal-chain shoulder strap, zip at the top and small inner compartment. Lined. Size 6x12x19 cm.",JoJo Cross Bag,461,0,405,422,437,130,390,537
46684,0693497004,Non-wired bra in lace with moulded cups that give the bust a natural shape and provide light support. Hook-and-eye fastening at the back.,Margarita balboa,461,22,402,422,437,77,387,501
